AGENTS.md	DIVERGENT_FROM_MAIN
CLAUDE.md	DIVERGENT_FROM_MAIN
docs/README.md	DIVERGENT_FROM_MAIN
docs/decisions/0001-vip-source-of-truth.md	ABSENT_FROM_MAIN
docs/decisions/0002-gamebridge-least-privilege-and-sql-audit.md	ABSENT_FROM_MAIN
docs/decisions/0003-pixpayments-preserve-dormant.md	ABSENT_FROM_MAIN
docs/decisions/0004-open-beta-account-lifecycle.md	ABSENT_FROM_MAIN
docs/decisions/0005-beta-reward-entitlement-preservation.md	ABSENT_FROM_MAIN
docs/decisions/0006-account-deletion-two-mode-architecture.md	ABSENT_FROM_MAIN
docs/decisions/0007-data-retention-current-stance.md	ABSENT_FROM_MAIN
docs/decisions/0008-wcoin-1to1-peg-with-brl.md	ABSENT_FROM_MAIN
docs/decisions/0009-wcoin-currency-tax-model.md	ABSENT_FROM_MAIN
docs/decisions/0010-vip-tier-product-naming-abstraction.md	ABSENT_FROM_MAIN
docs/decisions/0011-direct-wcoin-transfer-minimum.md	ABSENT_FROM_MAIN
docs/decisions/0012-cashshop-no-standard-gear-sales.md	ABSENT_FROM_MAIN
docs/decisions/0013-xshop-review-methodology.md	ABSENT_FROM_MAIN
docs/decisions/0014-launcher-cms-asset-fallback-strategy.md	ABSENT_FROM_MAIN
docs/decisions/0015-bug-hunters-reward-model.md	ABSENT_FROM_MAIN
docs/decisions/0016-rmt-policy-gap.md	ABSENT_FROM_MAIN
docs/decisions/0017-modular-component-product-direction.md	ABSENT_FROM_MAIN
docs/decisions/0018-payment-architecture-phase-o.md	ABSENT_FROM_MAIN
docs/decisions/0019-payment-operational-closure-phase-p.md	DIVERGENT_FROM_MAIN
docs/decisions/0020-wcoin-integer-brl-policy-final.md	ABSENT_FROM_MAIN
docs/decisions/0021-payment-restriction-and-transfer-policy.md	DIVERGENT_FROM_MAIN
docs/decisions/0022-phase-q-decision-closure.md	ABSENT_FROM_MAIN
docs/decisions/0023-store-catalog-decision-closure.md	IDENTICAL_TO_MAIN
docs/decisions/0024-legacy-shop-control-plane.md	DIVERGENT_FROM_MAIN
docs/decisions/0025-progression-control-plane.md	IDENTICAL_TO_MAIN
docs/decisions/0026-progression-evidence-and-balance-readiness.md	IDENTICAL_TO_MAIN
docs/decisions/0027-or-023-forensics-and-balance-inputs.md	ABSENT_FROM_MAIN
docs/decisions/0028-xp-stack-and-progression-calculator.md	IDENTICAL_TO_MAIN
docs/decisions/README.md	ABSENT_FROM_MAIN
docs/drop/or-023-diff-dataset.json	IDENTICAL_TO_MAIN
docs/drop/or-023-forensics.md	IDENTICAL_TO_MAIN
docs/economy/accessory-balance-test-plan.md	ABSENT_FROM_MAIN
docs/economy/cashshop-bryan-decision-table.md	IDENTICAL_TO_MAIN
docs/economy/cashshop-commercial-review.md	ABSENT_FROM_MAIN
docs/economy/cashshop-rental-empirical-test-runbook.md	ABSENT_FROM_MAIN
docs/economy/legacy-catalog-effective-state-snapshot.json	IDENTICAL_TO_MAIN
docs/economy/verify-xshop-cashshop-inventory.cjs	ABSENT_FROM_MAIN
docs/economy/xshop-bryan-decision-table.csv	ABSENT_FROM_MAIN
docs/economy/xshop-bryan-decision-table.md	IDENTICAL_TO_MAIN
docs/economy/xshop-cashshop-config-field-matrix.md	IDENTICAL_TO_MAIN
docs/economy/xshop-cashshop-release-candidates.md	ABSENT_FROM_MAIN
docs/economy/xshop-commercial-review.md	ABSENT_FROM_MAIN
docs/gamebridge/gamebridge-local-testing.md	IDENTICAL_TO_MAIN
docs/gamebridge/gamebridge-second-review-package.md	IDENTICAL_TO_MAIN
docs/gameserver/database/account-data-map.md	ABSENT_FROM_MAIN
docs/gameserver/database/character-data-map.md	ABSENT_FROM_MAIN
docs/gameserver/database/data-dictionary.md	ABSENT_FROM_MAIN
docs/gameserver/database/database-overview.md	ABSENT_FROM_MAIN
docs/gameserver/database/economy-data-map.md	ABSENT_FROM_MAIN
docs/gameserver/database/lab-environment.md	ABSENT_FROM_MAIN
docs/gameserver/database/legacy-unknown-structures.md	ABSENT_FROM_MAIN
docs/gameserver/database/logical-relationships.md	ABSENT_FROM_MAIN
docs/gameserver/database/privacy-data-map.md	ABSENT_FROM_MAIN
docs/gameserver/database/stored-procedures.md	ABSENT_FROM_MAIN
docs/gameserver/database/table-classification.md	ABSENT_FROM_MAIN
docs/gameserver/database/views-triggers-functions.md	ABSENT_FROM_MAIN
docs/gameserver/non-production-test-instance-status.md	ABSENT_FROM_MAIN
docs/glossary.md	ABSENT_FROM_MAIN
docs/index.json	ABSENT_FROM_MAIN
docs/knowledge/cleanup-recommendations.md	ABSENT_FROM_MAIN
docs/knowledge/commercial-modularity.md	ABSENT_FROM_MAIN
docs/knowledge/current-vs-history-audit.md	ABSENT_FROM_MAIN
docs/knowledge/documentation-book-structure.md	ABSENT_FROM_MAIN
docs/knowledge/knowledge-hub-boundary.md	ABSENT_FROM_MAIN
docs/knowledge/module-map.md	ABSENT_FROM_MAIN
docs/knowledge/settings-architecture-direction.md	ABSENT_FROM_MAIN
docs/launcher/launcher-scale-and-text-scale.md	ABSENT_FROM_MAIN
docs/launcher/phase-2d-auth-captcha-play-gating.md	ABSENT_FROM_MAIN
docs/legacy/provider-web/account-lifecycle-legacy.md	ABSENT_FROM_MAIN
